brick_id,x_mm,y_mm,z_mm,orientation,active
7673,3200,4400,3400,X,1
7674,3400,4400,3400,X,1
7675,3600,4400,3400,X,1
7676,3800,4400,3400,X,1
7677,4000,4400,3400,X,1
7678,4200,4400,3400,X,1
7679,0,4500,3400,X,1
7680,200,4500,3400,X,1
7681,400,4500,3400,X,1
7682,600,4500,3400,X,1
7683,800,4500,3400,X,1
7684,1000,4500,3400,X,1
7685,1200,4500,3400,X,1
7686,1400,4500,3400,X,1
7687,1600,4500,3400,X,1
7688,1800,4500,3400,X,1
7689,2000,4500,3400,X,1
7690,2200,4500,3400,X,1
7691,2400,4500,3400,X,1
7692,2600,4500,3400,X,1
7693,2800,4500,3400,X,1
7694,3000,4500,3400,X,1
7695,3200,4500,3400,X,1
7696,3400,4500,3400,X,1
7697,3600,4500,3400,X,1
7698,3800,4500,3400,X,1
7699,4000,4500,3400,X,1
7700,4200,4500,3400,X,1
7701,0,0,3500,X,1
7702,200,0,3500,X,1
7703,400,0,3500,X,1
7704,600,0,3500,X,1
7705,800,0,3500,X,1
7706,1000,0,3500,X,1
7707,1200,0,3500,X,1
7708,1400,0,3500,X,1
7709,1600,0,3500,X,1
7710,1800,0,3500,X,1
7711,2000,0,3500,X,1
7712,2200,0,3500,X,1
7713,2400,0,3500,X,1
7714,2600,0,3500,X,1
7715,2800,0,3500,X,1
7716,3000,0,3500,X,1
7717,3200,0,3500,X,1
7718,3400,0,3500,X,1
7719,3600,0,3500,X,1
7720,3800,0,3500,X,1
7721,4000,0,3500,X,1
7722,4200,0,3500,X,1
7723,0,100,3500,X,1
7724,200,100,3500,X,1
7725,400,100,3500,X,1
7726,600,100,3500,X,1
7727,800,100,3500,X,1
7728,1000,100,3500,X,1
7729,1200,100,3500,X,1
7730,1400,100,3500,X,1
7731,1600,100,3500,X,1
7732,1800,100,3500,X,1
7733,2000,100,3500,X,1
7734,2200,100,3500,X,1
7735,2400,100,3500,X,1
7736,2600,100,3500,X,1
7737,2800,100,3500,X,1
7738,3000,100,3500,X,1
7739,3200,100,3500,X,1
7740,3400,100,3500,X,1
7741,3600,100,3500,X,1
7742,3800,100,3500,X,1
7743,4000,100,3500,X,1
7744,4200,100,3500,X,1
7745,0,200,3500,X,1
7746,4200,200,3500,X,1
7747,0,300,3500,X,1
7748,4200,300,3500,X,1
7749,0,400,3500,X,1
7750,4200,400,3500,X,1
7751,0,500,3500,X,1
7752,4200,500,3500,X,1
7753,0,600,3500,X,1
7754,4200,600,3500,X,1
7755,0,700,3500,X,1
7756,4200,700,3500,X,1
7757,0,800,3500,X,1
7758,4200,800,3500,X,1
7759,0,900,3500,X,1
7760,4200,900,3500,X,1
7761,0,1000,3500,X,1
7762,4200,1000,3500,X,1
7763,0,1100,3500,X,1
7764,4200,1100,3500,X,1
7765,0,1200,3500,X,1
7766,4200,1200,3500,X,1
7767,0,1300,3500,X,1
7768,4200,1300,3500,X,1
7769,0,1400,3500,X,1
7770,4200,1400,3500,X,1
7771,0,1500,3500,X,1
7772,4200,1500,3500,X,1
7773,0,1600,3500,X,1
7774,4200,1600,3500,X,1
7775,0,1700,3500,X,1
7776,4200,1700,3500,X,1
7777,0,1800,3500,X,1
7778,4200,1800,3500,X,1
7779,0,1900,3500,X,1
7780,4200,1900,3500,X,1
7781,0,2000,3500,X,1
7782,4200,2000,3500,X,1
7783,0,2100,3500,X,1
7784,4200,2100,3500,X,1
7785,0,2200,3500,X,1
7786,4200,2200,3500,X,1
7787,0,2300,3500,X,1
7788,4200,2300,3500,X,1
7789,0,2400,3500,X,1
7790,4200,2400,3500,X,1
7791,0,2500,3500,X,1
7792,4200,2500,3500,X,1
7793,0,2600,3500,X,1
7794,4200,2600,3500,X,1
7795,0,2700,3500,X,1
7796,4200,2700,3500,X,1
7797,0,2800,3500,X,1
7798,4200,2800,3500,X,1
7799,0,2900,3500,X,1
7800,4200,2900,3500,X,1
7801,0,3000,3500,X,1
7802,4200,3000,3500,X,1
7803,0,3100,3500,X,1
7804,4200,3100,3500,X,1
7805,0,3200,3500,X,1
7806,4200,3200,3500,X,1
7807,0,3300,3500,X,1
7808,4200,3300,3500,X,1
7809,0,3400,3500,X,1
7810,4200,3400,3500,X,1
7811,0,3500,3500,X,1
7812,4200,3500,3500,X,1
7813,0,3600,3500,X,1
7814,4200,3600,3500,X,1
7815,0,3700,3500,X,1
7816,4200,3700,3500,X,1
7817,0,3800,3500,X,1
7818,4200,3800,3500,X,1
7819,0,3900,3500,X,1
7820,4200,3900,3500,X,1
7821,0,4000,3500,X,1
7822,4200,4000,3500,X,1
7823,0,4100,3500,X,1
7824,4200,4100,3500,X,1
7825,0,4200,3500,X,1
7826,4200,4200,3500,X,1
7827,0,4300,3500,X,1
7828,4200,4300,3500,X,1
7829,0,4400,3500,X,1
7830,200,4400,3500,X,1
7831,400,4400,3500,X,1
7832,600,4400,3500,X,1
7833,800,4400,3500,X,1
7834,1000,4400,3500,X,1
7835,1200,4400,3500,X,1
7836,1400,4400,3500,X,1
7837,1600,4400,3500,X,1
7838,1800,4400,3500,X,1
7839,2000,4400,3500,X,1
7840,2200,4400,3500,X,1
7841,2400,4400,3500,X,1
7842,2600,4400,3500,X,1
7843,2800,4400,3500,X,1
7844,3000,4400,3500,X,1
7845,3200,4400,3500,X,1
7846,3400,4400,3500,X,1
7847,3600,4400,3500,X,1
7848,3800,4400,3500,X,1
7849,4000,4400,3500,X,1
7850,4200,4400,3500,X,1
7851,0,4500,3500,X,1
7852,200,4500,3500,X,1
7853,400,4500,3500,X,1
7854,600,4500,3500,X,1
7855,800,4500,3500,X,1
7856,1000,4500,3500,X,1
7857,1200,4500,3500,X,1
7858,1400,4500,3500,X,1
7859,1600,4500,3500,X,1
7860,1800,4500,3500,X,1
7861,2000,4500,3500,X,1
7862,2200,4500,3500,X,1
7863,2400,4500,3500,X,1
7864,2600,4500,3500,X,1
7865,2800,4500,3500,X,1
7866,3000,4500,3500,X,1
7867,3200,4500,3500,X,1
7868,3400,4500,3500,X,1
7869,3600,4500,3500,X,1
7870,3800,4500,3500,X,1
7871,4000,4500,3500,X,1
7872,4200,4500,3500,X,1
7873,0,0,3600,X,1
7874,200,0,3600,X,1
7875,400,0,3600,X,1
7876,600,0,3600,X,1
7877,800,0,3600,X,1
7878,1000,0,3600,X,1
7879,1200,0,3600,X,1
7880,1400,0,3600,X,1
7881,1600,0,3600,X,1
7882,1800,0,3600,X,1
7883,2000,0,3600,X,1
7884,2200,0,3600,X,1
7885,2400,0,3600,X,1
7886,2600,0,3600,X,1
7887,2800,0,3600,X,1
7888,3000,0,3600,X,1
7889,3200,0,3600,X,1
7890,3400,0,3600,X,1
7891,3600,0,3600,X,1
7892,3800,0,3600,X,1
7893,4000,0,3600,X,1
7894,4200,0,3600,X,1
7895,0,100,3600,X,1
7896,200,100,3600,X,1
7897,400,100,3600,X,1
7898,600,100,3600,X,1
7899,800,100,3600,X,1
7900,1000,100,3600,X,1
7901,1200,100,3600,X,1
7902,1400,100,3600,X,1
7903,1600,100,3600,X,1
7904,1800,100,3600,X,1
7905,2000,100,3600,X,1
7906,2200,100,3600,X,1
7907,2400,100,3600,X,1
7908,2600,100,3600,X,1
7909,2800,100,3600,X,1
7910,3000,100,3600,X,1
7911,3200,100,3600,X,1
7912,3400,100,3600,X,1
7913,3600,100,3600,X,1
7914,3800,100,3600,X,1
7915,4000,100,3600,X,1
7916,4200,100,3600,X,1
7917,0,200,3600,X,1
7918,200,200,3600,X,1
7919,400,200,3600,X,1
7920,600,200,3600,X,1
7921,800,200,3600,X,1
7922,1000,200,3600,X,1
7923,1200,200,3600,X,1
7924,1400,200,3600,X,1
7925,1600,200,3600,X,1
7926,1800,200,3600,X,1
7927,2000,200,3600,X,1
7928,2200,200,3600,X,1
7929,2400,200,3600,X,1
7930,2600,200,3600,X,1
7931,2800,200,3600,X,1
7932,3000,200,3600,X,1
7933,3200,200,3600,X,1
7934,3400,200,3600,X,1
7935,3600,200,3600,X,1
7936,3800,200,3600,X,1
7937,4000,200,3600,X,1
7938,4200,200,3600,X,1
7939,0,300,3600,X,1
7940,200,300,3600,X,1
7941,400,300,3600,X,1
7942,600,300,3600,X,1
7943,800,300,3600,X,1
7944,1000,300,3600,X,1
7945,1200,300,3600,X,1
7946,1400,300,3600,X,1
7947,1600,300,3600,X,1
7948,1800,300,3600,X,1
7949,2000,300,3600,X,1
7950,2200,300,3600,X,1
7951,2400,300,3600,X,1
7952,2600,300,3600,X,1
7953,2800,300,3600,X,1
7954,3000,300,3600,X,1
7955,3200,300,3600,X,1
7956,3400,300,3600,X,1
7957,3600,300,3600,X,1
7958,3800,300,3600,X,1
7959,4000,300,3600,X,1
7960,4200,300,3600,X,1
7961,0,400,3600,X,1
7962,200,400,3600,X,1
7963,400,400,3600,X,1
7964,600,400,3600,X,1
7965,800,400,3600,X,1
7966,1000,400,3600,X,1
7967,1200,400,3600,X,1
7968,1400,400,3600,X,1
7969,1600,400,3600,X,1
7970,1800,400,3600,X,1
7971,2000,400,3600,X,1
7972,2200,400,3600,X,1
7973,2400,400,3600,X,1
7974,2600,400,3600,X,1
7975,2800,400,3600,X,1
7976,3000,400,3600,X,1
7977,3200,400,3600,X,1
7978,3400,400,3600,X,1
7979,3600,400,3600,X,1
7980,3800,400,3600,X,1
7981,4000,400,3600,X,1
7982,4200,400,3600,X,1
7983,0,500,3600,X,1
7984,200,500,3600,X,1
7985,400,500,3600,X,1
7986,600,500,3600,X,1
7987,800,500,3600,X,1
7988,1000,500,3600,X,1
7989,1200,500,3600,X,1
7990,1400,500,3600,X,1
7991,1600,500,3600,X,1
7992,1800,500,3600,X,1
7993,2000,500,3600,X,1
7994,2200,500,3600,X,1
7995,2400,500,3600,X,1
7996,2600,500,3600,X,1
7997,2800,500,3600,X,1
7998,3000,500,3600,X,1
7999,3200,500,3600,X,1
8000,3400,500,3600,X,1
8001,3600,500,3600,X,1
8002,3800,500,3600,X,1
8003,4000,500,3600,X,1
8004,4200,500,3600,X,1
8005,0,600,3600,X,1
8006,200,600,3600,X,1
8007,400,600,3600,X,1
8008,600,600,3600,X,1
8009,800,600,3600,X,1
8010,1000,600,3600,X,1
8011,1200,600,3600,X,1
8012,1400,600,3600,X,1
8013,1600,600,3600,X,1
8014,1800,600,3600,X,1
8015,2000,600,3600,X,1
8016,2200,600,3600,X,1
8017,2400,600,3600,X,1
8018,2600,600,3600,X,1
8019,2800,600,3600,X,1
8020,3000,600,3600,X,1
8021,3200,600,3600,X,1
8022,3400,600,3600,X,1
8023,3600,600,3600,X,1
8024,3800,600,3600,X,1
8025,4000,600,3600,X,1
8026,4200,600,3600,X,1
8027,0,700,3600,X,1
8028,200,700,3600,X,1
8029,400,700,3600,X,1
8030,600,700,3600,X,1
8031,800,700,3600,X,1
8032,1000,700,3600,X,1
8033,1200,700,3600,X,1
8034,1400,700,3600,X,1
8035,1600,700,3600,X,1
8036,1800,700,3600,X,1
8037,2000,700,3600,X,1
8038,2200,700,3600,X,1
8039,2400,700,3600,X,1
8040,2600,700,3600,X,1
8041,2800,700,3600,X,1
8042,3000,700,3600,X,1
8043,3200,700,3600,X,1
8044,3400,700,3600,X,1
8045,3600,700,3600,X,1
8046,3800,700,3600,X,1
8047,4000,700,3600,X,1
8048,4200,700,3600,X,1
8049,0,800,3600,X,1
8050,200,800,3600,X,1
8051,400,800,3600,X,1
8052,600,800,3600,X,1
8053,800,800,3600,X,1
8054,1000,800,3600,X,1
8055,1200,800,3600,X,1
8056,1400,800,3600,X,1
8057,1600,800,3600,X,1
8058,1800,800,3600,X,1
8059,2000,800,3600,X,1
8060,2200,800,3600,X,1
8061,2400,800,3600,X,1
8062,2600,800,3600,X,1
8063,2800,800,3600,X,1
8064,3000,800,3600,X,1
8065,3200,800,3600,X,1
8066,3400,800,3600,X,1
8067,3600,800,3600,X,1
8068,3800,800,3600,X,1
8069,4000,800,3600,X,1
8070,4200,800,3600,X,1
8071,0,900,3600,X,1
8072,200,900,3600,X,1
8073,400,900,3600,X,1
8074,600,900,3600,X,1
8075,800,900,3600,X,1
8076,1000,900,3600,X,1
8077,1200,900,3600,X,1
8078,1400,900,3600,X,1
8079,1600,900,3600,X,1
8080,1800,900,3600,X,1
8081,2000,900,3600,X,1
8082,2200,900,3600,X,1
8083,2400,900,3600,X,1
8084,2600,900,3600,X,1
8085,2800,900,3600,X,1
8086,3000,900,3600,X,1
8087,3200,900,3600,X,1
8088,3400,900,3600,X,1
8089,3600,900,3600,X,1
8090,3800,900,3600,X,1
8091,4000,900,3600,X,1
8092,4200,900,3600,X,1
8093,0,1000,3600,X,1
8094,200,1000,3600,X,1
8095,400,1000,3600,X,1
8096,600,1000,3600,X,1
8097,800,1000,3600,X,1
8098,1000,1000,3600,X,1
8099,1200,1000,3600,X,1
8100,1400,1000,3600,X,1
8101,1600,1000,3600,X,1
8102,1800,1000,3600,X,1
8103,2000,1000,3600,X,1
8104,2200,1000,3600,X,1
8105,2400,1000,3600,X,1
8106,2600,1000,3600,X,1
8107,2800,1000,3600,X,1
8108,3000,1000,3600,X,1
8109,3200,1000,3600,X,1
8110,3400,1000,3600,X,1
8111,3600,1000,3600,X,1
8112,3800,1000,3600,X,1
8113,4000,1000,3600,X,1
8114,4200,1000,3600,X,1
8115,0,1100,3600,X,1
8116,200,1100,3600,X,1
8117,400,1100,3600,X,1
8118,600,1100,3600,X,1
8119,800,1100,3600,X,1
8120,1000,1100,3600,X,1
8121,1200,1100,3600,X,1
8122,1400,1100,3600,X,1
8123,1600,1100,3600,X,1
8124,1800,1100,3600,X,1
8125,2000,1100,3600,X,1
8126,2200,1100,3600,X,1
8127,2400,1100,3600,X,1
8128,2600,1100,3600,X,1
8129,2800,1100,3600,X,1
8130,3000,1100,3600,X,1
8131,3200,1100,3600,X,1
8132,3400,1100,3600,X,1
8133,3600,1100,3600,X,1
8134,3800,1100,3600,X,1
8135,4000,1100,3600,X,1
8136,4200,1100,3600,X,1
8137,0,1200,3600,X,1
8138,200,1200,3600,X,1
8139,400,1200,3600,X,1
8140,600,1200,3600,X,1
8141,800,1200,3600,X,1
8142,1000,1200,3600,X,1
8143,1200,1200,3600,X,1
8144,1400,1200,3600,X,1
8145,1600,1200,3600,X,1
8146,1800,1200,3600,X,1
8147,2000,1200,3600,X,1
8148,2200,1200,3600,X,1
8149,2400,1200,3600,X,1
8150,2600,1200,3600,X,1
8151,2800,1200,3600,X,1
8152,3000,1200,3600,X,1
8153,3200,1200,3600,X,1
8154,3400,1200,3600,X,1
8155,3600,1200,3600,X,1
8156,3800,1200,3600,X,1
8157,4000,1200,3600,X,1
8158,4200,1200,3600,X,1
8159,0,1300,3600,X,1
8160,200,1300,3600,X,1
8161,400,1300,3600,X,1
8162,600,1300,3600,X,1
8163,800,1300,3600,X,1
8164,1000,1300,3600,X,1
8165,1200,1300,3600,X,1
8166,1400,1300,3600,X,1
8167,1600,1300,3600,X,1
8168,1800,1300,3600,X,1
8169,2000,1300,3600,X,1
8170,2200,1300,3600,X,1
8171,2400,1300,3600,X,1
8172,2600,1300,3600,X,1
8173,2800,1300,3600,X,1
8174,3000,1300,3600,X,1
8175,3200,1300,3600,X,1
8176,3400,1300,3600,X,1
8177,3600,1300,3600,X,1
8178,3800,1300,3600,X,1
8179,4000,1300,3600,X,1
8180,4200,1300,3600,X,1
8181,0,1400,3600,X,1
8182,200,1400,3600,X,1
8183,400,1400,3600,X,1
8184,600,1400,3600,X,1
8185,800,1400,3600,X,1
8186,1000,1400,3600,X,1
8187,1200,1400,3600,X,1
8188,1400,1400,3600,X,1
8189,1600,1400,3600,X,1
8190,1800,1400,3600,X,1
8191,2000,1400,3600,X,1
8192,2200,1400,3600,X,1
8193,2400,1400,3600,X,1
8194,2600,1400,3600,X,1
8195,2800,1400,3600,X,1
8196,3000,1400,3600,X,1
8197,3200,1400,3600,X,1
8198,3400,1400,3600,X,1
8199,3600,1400,3600,X,1
8200,3800,1400,3600,X,1
8201,4000,1400,3600,X,1
8202,4200,1400,3600,X,1
8203,0,1500,3600,X,1
8204,200,1500,3600,X,1
8205,400,1500,3600,X,1
8206,600,1500,3600,X,1
8207,800,1500,3600,X,1
8208,1000,1500,3600,X,1
8209,1200,1500,3600,X,1
8210,1400,1500,3600,X,1
8211,1600,1500,3600,X,1
8212,1800,1500,3600,X,1
8213,2000,1500,3600,X,1
8214,2200,1500,3600,X,1
8215,2400,1500,3600,X,1
8216,2600,1500,3600,X,1
8217,2800,1500,3600,X,1
8218,3000,1500,3600,X,1
8219,3200,1500,3600,X,1
8220,3400,1500,3600,X,1
8221,3600,1500,3600,X,1
8222,3800,1500,3600,X,1
8223,4000,1500,3600,X,1
8224,4200,1500,3600,X,1
8225,0,1600,3600,X,1
8226,200,1600,3600,X,1
8227,400,1600,3600,X,1
8228,600,1600,3600,X,1
8229,800,1600,3600,X,1
8230,1000,1600,3600,X,1
8231,1200,1600,3600,X,1
8232,1400,1600,3600,X,1
8233,1600,1600,3600,X,1
8234,1800,1600,3600,X,1
8235,2000,1600,3600,X,1
8236,2200,1600,3600,X,1
8237,2400,1600,3600,X,1
8238,2600,1600,3600,X,1
8239,2800,1600,3600,X,1
8240,3000,1600,3600,X,1
8241,3200,1600,3600,X,1
8242,3400,1600,3600,X,1
8243,3600,1600,3600,X,1
8244,3800,1600,3600,X,1
8245,4000,1600,3600,X,1
8246,4200,1600,3600,X,1
8247,0,1700,3600,X,1
8248,200,1700,3600,X,1
8249,400,1700,3600,X,1
8250,600,1700,3600,X,1
8251,800,1700,3600,X,1
8252,1000,1700,3600,X,1
8253,1200,1700,3600,X,1
8254,1400,1700,3600,X,1
8255,1600,1700,3600,X,1
8256,1800,1700,3600,X,1
8257,2000,1700,3600,X,1
8258,2200,1700,3600,X,1
8259,2400,1700,3600,X,1
8260,2600,1700,3600,X,1
8261,2800,1700,3600,X,1
8262,3000,1700,3600,X,1
8263,3200,1700,3600,X,1
8264,3400,1700,3600,X,1
8265,3600,1700,3600,X,1
8266,3800,1700,3600,X,1
8267,4000,1700,3600,X,1
8268,4200,1700,3600,X,1
8269,0,1800,3600,X,1
8270,200,1800,3600,X,1
8271,400,1800,3600,X,1
8272,600,1800,3600,X,1
8273,800,1800,3600,X,1
8274,1000,1800,3600,X,1
8275,1200,1800,3600,X,1
8276,1400,1800,3600,X,1
8277,1600,1800,3600,X,1
8278,1800,1800,3600,X,1
8279,2000,1800,3600,X,1
8280,2200,1800,3600,X,1
8281,2400,1800,3600,X,1
8282,2600,1800,3600,X,1
8283,2800,1800,3600,X,1
8284,3000,1800,3600,X,1
8285,3200,1800,3600,X,1
8286,3400,1800,3600,X,1
8287,3600,1800,3600,X,1
8288,3800,1800,3600,X,1
8289,4000,1800,3600,X,1
8290,4200,1800,3600,X,1
8291,0,1900,3600,X,1
8292,200,1900,3600,X,1
8293,400,1900,3600,X,1
8294,600,1900,3600,X,1
8295,800,1900,3600,X,1
8296,1000,1900,3600,X,1
8297,1200,1900,3600,X,1
8298,1400,1900,3600,X,1
8299,1600,1900,3600,X,1
8300,1800,1900,3600,X,1
8301,2000,1900,3600,X,1
8302,2200,1900,3600,X,1
8303,2400,1900,3600,X,1
8304,2600,1900,3600,X,1
8305,2800,1900,3600,X,1
8306,3000,1900,3600,X,1
8307,3200,1900,3600,X,1
8308,3400,1900,3600,X,1
8309,3600,1900,3600,X,1
8310,3800,1900,3600,X,1
8311,4000,1900,3600,X,1
8312,4200,1900,3600,X,1
8313,0,2000,3600,X,1
8314,200,2000,3600,X,1
8315,400,2000,3600,X,1
8316,600,2000,3600,X,1
8317,800,2000,3600,X,1
8318,1000,2000,3600,X,1
8319,1200,2000,3600,X,1
8320,1400,2000,3600,X,1
8321,1600,2000,3600,X,1
8322,1800,2000,3600,X,1
8323,2000,2000,3600,X,1
8324,2200,2000,3600,X,1
8325,2400,2000,3600,X,1
8326,2600,2000,3600,X,1
8327,2800,2000,3600,X,1
8328,3000,2000,3600,X,1
8329,3200,2000,3600,X,1
8330,3400,2000,3600,X,1
8331,3600,2000,3600,X,1
8332,3800,2000,3600,X,1
8333,4000,2000,3600,X,1
8334,4200,2000,3600,X,1
8335,0,2100,3600,X,1
8336,200,2100,3600,X,1
8337,400,2100,3600,X,1
8338,600,2100,3600,X,1
8339,800,2100,3600,X,1
8340,1000,2100,3600,X,1
8341,1200,2100,3600,X,1
8342,1400,2100,3600,X,1
8343,1600,2100,3600,X,1
8344,1800,2100,3600,X,1
8345,2000,2100,3600,X,1
8346,2200,2100,3600,X,1
8347,2400,2100,3600,X,1
8348,2600,2100,3600,X,1
8349,2800,2100,3600,X,1
8350,3000,2100,3600,X,1
8351,3200,2100,3600,X,1
8352,3400,2100,3600,X,1
8353,3600,2100,3600,X,1
8354,3800,2100,3600,X,1
8355,4000,2100,3600,X,1
8356,4200,2100,3600,X,1
8357,0,2200,3600,X,1
8358,200,2200,3600,X,1
8359,400,2200,3600,X,1
8360,600,2200,3600,X,1
8361,800,2200,3600,X,1
8362,1000,2200,3600,X,1
8363,1200,2200,3600,X,1
8364,1400,2200,3600,X,1
8365,1600,2200,3600,X,1
8366,1800,2200,3600,X,1
8367,2000,2200,3600,X,1
8368,2200,2200,3600,X,1
8369,2400,2200,3600,X,1
8370,2600,2200,3600,X,1
8371,2800,2200,3600,X,1
8372,3000,2200,3600,X,1
8373,3200,2200,3600,X,1
8374,3400,2200,3600,X,1
8375,3600,2200,3600,X,1
8376,3800,2200,3600,X,1
8377,4000,2200,3600,X,1
8378,4200,2200,3600,X,1
8379,0,2300,3600,X,1
8380,200,2300,3600,X,1
8381,400,2300,3600,X,1
8382,600,2300,3600,X,1
8383,800,2300,3600,X,1
8384,1000,2300,3600,X,1
8385,1200,2300,3600,X,1
8386,1400,2300,3600,X,1
8387,1600,2300,3600,X,1
8388,1800,2300,3600,X,1
8389,2000,2300,3600,X,1
8390,2200,2300,3600,X,1
8391,2400,2300,3600,X,1
8392,2600,2300,3600,X,1
8393,2800,2300,3600,X,1
8394,3000,2300,3600,X,1
8395,3200,2300,3600,X,1
8396,3400,2300,3600,X,1
8397,3600,2300,3600,X,1
8398,3800,2300,3600,X,1
8399,4000,2300,3600,X,1
8400,4200,2300,3600,X,1
8401,0,2400,3600,X,1
8402,200,2400,3600,X,1
8403,400,2400,3600,X,1
8404,600,2400,3600,X,1
8405,800,2400,3600,X,1
8406,1000,2400,3600,X,1
8407,1200,2400,3600,X,1
8408,1400,2400,3600,X,1
8409,1600,2400,3600,X,1
8410,1800,2400,3600,X,1
8411,2000,2400,3600,X,1
8412,2200,2400,3600,X,1
8413,2400,2400,3600,X,1
8414,2600,2400,3600,X,1
8415,2800,2400,3600,X,1
8416,3000,2400,3600,X,1
8417,3200,2400,3600,X,1
8418,3400,2400,3600,X,1
8419,3600,2400,3600,X,1
8420,3800,2400,3600,X,1
8421,4000,2400,3600,X,1
8422,4200,2400,3600,X,1
8423,0,2500,3600,X,1
8424,200,2500,3600,X,1
8425,400,2500,3600,X,1
8426,600,2500,3600,X,1
8427,800,2500,3600,X,1
8428,1000,2500,3600,X,1
8429,1200,2500,3600,X,1
8430,1400,2500,3600,X,1
8431,1600,2500,3600,X,1
8432,1800,2500,3600,X,1
8433,2000,2500,3600,X,1
8434,2200,2500,3600,X,1
8435,2400,2500,3600,X,1
8436,2600,2500,3600,X,1
8437,2800,2500,3600,X,1
8438,3000,2500,3600,X,1
8439,3200,2500,3600,X,1
8440,3400,2500,3600,X,1
8441,3600,2500,3600,X,1
8442,3800,2500,3600,X,1
8443,4000,2500,3600,X,1
8444,4200,2500,3600,X,1
8445,0,2600,3600,X,1
8446,200,2600,3600,X,1
8447,400,2600,3600,X,1
8448,600,2600,3600,X,1
8449,800,2600,3600,X,1
8450,1000,2600,3600,X,1
8451,1200,2600,3600,X,1
8452,1400,2600,3600,X,1
8453,1600,2600,3600,X,1
8454,1800,2600,3600,X,1
8455,2000,2600,3600,X,1
8456,2200,2600,3600,X,1
8457,2400,2600,3600,X,1
8458,2600,2600,3600,X,1
8459,2800,2600,3600,X,1
8460,3000,2600,3600,X,1
8461,3200,2600,3600,X,1
8462,3400,2600,3600,X,1
8463,3600,2600,3600,X,1
8464,3800,2600,3600,X,1
8465,4000,2600,3600,X,1
8466,4200,2600,3600,X,1
8467,0,2700,3600,X,1
8468,200,2700,3600,X,1
8469,400,2700,3600,X,1
8470,600,2700,3600,X,1
8471,800,2700,3600,X,1
8472,1000,2700,3600,X,1
8473,1200,2700,3600,X,1
8474,1400,2700,3600,X,1
8475,1600,2700,3600,X,1
8476,1800,2700,3600,X,1
8477,2000,2700,3600,X,1
8478,2200,2700,3600,X,1
8479,2400,2700,3600,X,1
8480,2600,2700,3600,X,1
8481,2800,2700,3600,X,1
8482,3000,2700,3600,X,1
8483,3200,2700,3600,X,1
8484,3400,2700,3600,X,1
8485,3600,2700,3600,X,1
8486,3800,2700,3600,X,1
8487,4000,2700,3600,X,1
8488,4200,2700,3600,X,1
8489,0,2800,3600,X,1
8490,200,2800,3600,X,1
8491,400,2800,3600,X,1
8492,600,2800,3600,X,1
8493,800,2800,3600,X,1
8494,1000,2800,3600,X,1
8495,1200,2800,3600,X,1
8496,1400,2800,3600,X,1
8497,1600,2800,3600,X,1
8498,1800,2800,3600,X,1
8499,2000,2800,3600,X,1
8500,2200,2800,3600,X,1
8501,2400,2800,3600,X,1
8502,2600,2800,3600,X,1
8503,2800,2800,3600,X,1
8504,3000,2800,3600,X,1
8505,3200,2800,3600,X,1
8506,3400,2800,3600,X,1
8507,3600,2800,3600,X,1
8508,3800,2800,3600,X,1
8509,4000,2800,3600,X,1
8510,4200,2800,3600,X,1
8511,0,2900,3600,X,1
8512,200,2900,3600,X,1
8513,400,2900,3600,X,1
8514,600,2900,3600,X,1
8515,800,2900,3600,X,1
8516,1000,2900,3600,X,1
8517,1200,2900,3600,X,1
8518,1400,2900,3600,X,1
8519,1600,2900,3600,X,1
8520,1800,2900,3600,X,1
8521,2000,2900,3600,X,1
8522,2200,2900,3600,X,1
8523,2400,2900,3600,X,1
8524,2600,2900,3600,X,1
8525,2800,2900,3600,X,1
8526,3000,2900,3600,X,1
8527,3200,2900,3600,X,1
8528,3400,2900,3600,X,1
8529,3600,2900,3600,X,1
8530,3800,2900,3600,X,1
8531,4000,2900,3600,X,1
8532,4200,2900,3600,X,1
8533,0,3000,3600,X,1
8534,200,3000,3600,X,1
8535,400,3000,3600,X,1
8536,600,3000,3600,X,1
8537,800,3000,3600,X,1
8538,1000,3000,3600,X,1
8539,1200,3000,3600,X,1
8540,1400,3000,3600,X,1
8541,1600,3000,3600,X,1
8542,1800,3000,3600,X,1
8543,2000,3000,3600,X,1
8544,2200,3000,3600,X,1
8545,2400,3000,3600,X,1
8546,2600,3000,3600,X,1
8547,2800,3000,3600,X,1
8548,3000,3000,3600,X,1
8549,3200,3000,3600,X,1
8550,3400,3000,3600,X,1
8551,3600,3000,3600,X,1
8552,3800,3000,3600,X,1
8553,4000,3000,3600,X,1
8554,4200,3000,3600,X,1
8555,0,3100,3600,X,1
8556,200,3100,3600,X,1
8557,400,3100,3600,X,1
8558,600,3100,3600,X,1
8559,800,3100,3600,X,1
8560,1000,3100,3600,X,1
8561,1200,3100,3600,X,1
8562,1400,3100,3600,X,1
8563,1600,3100,3600,X,1
8564,1800,3100,3600,X,1
8565,2000,3100,3600,X,1
8566,2200,3100,3600,X,1
8567,2400,3100,3600,X,1
8568,2600,3100,3600,X,1
8569,2800,3100,3600,X,1
8570,3000,3100,3600,X,1
8571,3200,3100,3600,X,1
8572,3400,3100,3600,X,1
8573,3600,3100,3600,X,1
8574,3800,3100,3600,X,1
8575,4000,3100,3600,X,1
8576,4200,3100,3600,X,1
8577,0,3200,3600,X,1
